6	11	19	42	53	55
1	13	20	29	32	48
8	23	26	49	50	56
10	20	26	50	55	56
3	14	36	48	53	54
1	16	18	20	39	48
2	10	18	19	26	53
16	21	30	32	33	47
7	9	18	25	26	46
5	15	24	29	37	53
5	14	18	23	34	39
5	8	26	34	53	54
2	7	14	24	42	52
7	9	23	25	29	33
10	11	16	18	33	47
11	14	23	28	44	49
2	17	18	21	27	54
10	17	28	33	48	53
12	13	29	32	33	35
2	13	22	31	41	51
10	20	28	33	34	47
24	26	40	45	49	54
16	20	22	32	38	52
2	20	22	35	41	42
8	10	25	27	36	56
3	21	23	27	41	49
7	10	16	30	40	44
14	26	33	35	39	49
2	26	45	50	51	56
1	5	17	21	27	37
11	19	23	46	55	56
18	21	39	41	44	45
7	11	21	32	37	53
1	19	29	46	47	55
3	7	13	20	44	46
5	7	9	23	36	56
4	22	35	37	46	50
15	17	38	46	48	54
9	12	42	47	51	56
1	4	14	26	42	54
3	8	32	46	49	51
11	12	20	25	52	54
14	26	29	38	41	49
8	28	29	40	44	51
6	7	12	22	39	52
8	11	14	35	44	56
20	24	40	43	48	55
2	13	38	43	53	54
5	21	32	33	40	52
15	39	41	42	49	54
4	5	7	10	30	54
4	18	19	30	45	56
9	16	21	31	39	53
3	14	21	23	48	56
9	20	24	26	36	38
2	13	40	42	45	53
1	5	13	22	30	55
2	9	12	19	21	52
31	35	43	45	47	53
4	18	45	46	48	50
18	21	26	35	36	50
3	18	21	42	43	48
6	12	13	26	35	40
9	12	18	23	24	38
9	13	16	22	34	51
15	22	26	27	36	46
9	23	28	34	43	53
1	2	19	21	34	37
2	26	27	36	39	43
4	17	30	45	49	54
2	8	21	32	49	53
7	11	19	32	37	38
1	12	13	27	44	50
5	7	15	18	34	43
20	22	23	34	42	51
5	9	11	37	42	48
6	19	29	39	42	48
11	12	17	35	36	50
1	5	14	33	47	51
4	15	27	41	51	55
15	28	29	31	36	41
1	21	22	25	31	49
4	8	21	26	27	51
6	12	15	24	25	49
12	23	29	32	36	48
3	4	16	33	39	40
3	4	14	24	32	40
14	19	32	42	47	48
9	17	21	41	47	51
12	18	41	46	51	54
5	7	18	19	40	55
3	8	23	39	46	51
7	14	25	26	29	47
14	20	26	39	40	56
13	30	38	40	43	49
1	2	7	13	15	46
1	16	49	53	54	55
7	19	24	25	29	33
2	12	28	41	44	45
13	33	37	39	40	51
1	3	20	34	49	55
4	9	11	20	24	28
9	12	44	50	52	53
1	4	12	16	30	31
6	34	40	49	52	53
3	8	18	22	23	42
2	9	16	26	50	56
10	16	21	24	28	42
8	11	12	15	43	48
8	14	22	31	46	56
3	7	36	50	52	56
9	14	17	19	41	44
5	12	15	25	26	27
10	15	18	19	37	55
5	10	20	21	32	44
4	8	26	28	41	55
4	13	31	40	49	51
4	9	11	14	42	52
12	16	22	46	52	55
7	21	32	33	46	55
9	13	28	34	36	48
5	38	43	47	54	56
14	20	39	43	45	52
9	21	26	33	45	48
16	33	34	44	46	47
18	19	36	47	50	51
14	20	36	37	44	51
5	8	25	40	42	49
4	5	12	14	44	53
23	31	37	50	51	53
13	20	22	23	33	48
5	33	49	50	53	54
5	21	22	36	37	47
3	10	11	38	49	52
1	32	43	44	52	55
5	10	11	29	41	55
3	7	21	24	31	49
9	16	27	29	43	44
24	35	42	45	48	52
9	15	21	27	42	51
1	14	20	39	43	54
5	6	9	46	54	56
1	31	40	45	46	55
4	20	44	45	50	56
9	28	30	35	42	48
20	31	36	39	54	56
6	7	12	32	45	49
10	20	26	46	49	55
8	16	18	26	29	35
4	12	17	18	20	36
20	24	28	49	51	53
4	5	17	19	42	48
2	19	23	34	38	40
4	7	9	11	22	48
30	35	38	41	44	51
17	29	40	41	47	53
8	14	20	37	45	53
1	2	7	30	41	55
9	29	49	50	52	56
21	30	36	41	42	50
4	7	12	17	42	45
13	14	25	38	41	50
1	5	10	13	18	39
1	18	24	32	38	56
4	10	13	25	26	39
5	6	7	18	20	25
1	12	18	20	38	41
13	20	38	49	52	56
1	4	32	35	39	55
9	10	29	37	39	56
2	22	25	35	43	47
16	19	29	36	37	45
12	22	23	31	45	47
5	12	19	21	51	54
2	14	17	28	30	54
12	14	16	17	22	33
2	4	12	13	27	32
1	8	15	18	34	52
1	8	11	16	20	52
17	21	24	35	42	51
20	23	36	41	51	55
10	11	14	32	35	49
9	22	28	52	55	56
3	6	9	23	28	52
12	15	39	54	55	56
15	21	27	37	44	49
13	37	52	54	55	56
12	25	45	50	55	56
5	27	32	35	38	56
1	26	27	28	45	54
3	5	6	14	19	45
5	28	32	42	52	54
6	12	15	28	30	46
19	21	32	40	50	51
13	17	25	32	45	48
10	23	24	28	33	55
1	21	35	37	47	49
7	17	23	37	43	53
12	17	19	24	31	35
3	11	20	25	46	53
6	15	30	31	38	44
5	6	14	19	25	43
15	18	20	21	29	32
9	14	17	33	41	42
4	5	8	35	38	45
16	19	20	22	26	47
12	22	29	37	39	51
3	10	16	41	50	54
8	11	26	38	44	45
11	16	20	25	41	47
1	21	27	28	32	55
11	25	30	44	48	49
6	7	15	22	45	54
6	20	25	39	44	56
5	17	23	30	41	47
13	20	35	40	41	43
2	6	15	16	28	29
6	17	19	21	25	40
10	12	24	29	31	36
13	39	44	45	46	52
10	16	21	23	44	49
1	5	12	16	20	39
2	4	13	41	46	55
14	20	24	28	30	34
3	23	25	32	35	45
2	4	14	15	45	47
8	14	20	24	35	36
8	12	32	33	42	48
4	12	29	38	45	46
6	11	22	40	46	50
2	16	36	52	53	55
3	21	23	24	30	55
22	25	37	40	41	45
8	16	29	41	45	55
15	18	27	42	50	51
1	10	14	27	44	56
3	18	32	44	45	48
6	7	18	34	42	52
15	31	40	53	55	56
22	26	38	52	55	56
2	19	27	34	42	56
3	17	34	42	50	56
11	13	22	39	54	55
10	11	33	35	38	46
7	10	15	33	42	55
11	20	28	36	52	56
3	15	19	26	30	43
1	23	27	35	47	49
12	19	23	31	43	52
5	10	30	35	36	38
3	5	10	12	18	33
8	9	20	38	42	53
6	16	50	52	54	56
2	4	23	36	52	55
3	28	29	33	49	51
18	22	27	34	49	56
6	12	17	30	36	39
19	25	36	37	41	50
5	6	8	25	26	36
1	3	25	26	42	53
16	19	21	33	40	44
5	7	47	48	49	54
2	19	26	41	42	51
2	27	36	47	50	56
16	24	37	39	40	42
4	15	29	39	42	44
4	13	20	22	29	48
9	19	22	38	41	48
21	22	27	38	49	56
3	4	13	14	23	27
9	19	20	26	39	47
8	20	23	36	40	52
1	11	21	28	44	48
1	16	22	48	54	56
11	12	17	47	54	55
5	7	16	39	47	55
2	26	27	47	52	56
5	17	24	28	29	32
16	26	27	32	45	46
7	14	24	34	44	51
12	22	24	34	49	56
2	7	27	29	30	50
6	9	27	43	44	55
23	29	32	40	47	52
2	8	17	19	33	35
3	6	20	26	34	56
5	7	13	30	41	52
6	11	17	24	39	46
9	15	36	49	51	55
14	16	22	23	41	54
9	16	25	36	49	56
19	22	35	39	46	53
12	22	28	34	35	44
13	24	26	36	47	48
7	15	41	45	48	55
16	32	33	36	37	38
1	9	11	23	32	51
5	15	16	23	39	52
3	8	24	25	37	43
1	10	11	20	40	51
5	12	27	34	39	44
8	12	33	38	40	44
5	8	14	17	30	47
17	24	31	34	38	40
2	3	11	20	35	53
7	10	19	30	34	56
2	12	21	28	33	54
13	24	29	32	37	39
5	10	22	25	42	50
3	15	34	43	48	54
3	7	8	12	45	48
14	26	36	42	46	51
9	15	19	33	43	51
4	12	34	43	49	53
3	14	19	26	30	40
14	15	30	43	50	56
11	16	44	45	54	55
4	10	12	14	36	53
11	19	29	39	43	45
1	5	8	16	21	54
7	8	9	14	21	37
1	6	23	27	42	54
6	10	17	21	45	54
7	15	28	34	39	48
18	27	40	42	53	54
14	24	27	28	38	54
8	13	27	41	52	55
10	25	27	29	43	56
4	14	25	34	36	55
3	10	21	25	31	48
15	16	18	28	48	51
4	7	18	31	47	52
5	9	14	34	47	53
15	20	29	42	47	52
3	5	23	38	55	56
4	16	36	40	41	43
2	9	11	32	40	49
21	27	31	48	49	55
35	44	45	50	55	56
23	30	33	41	43	56
21	23	37	47	51	56
17	31	33	52	54	55
13	31	37	40	43	51
3	17	24	25	34	39
1	8	30	45	48	52
6	12	33	43	48	53
6	16	22	42	44	46
7	10	15	36	42	53
11	15	30	41	45	50
18	21	32	34	48	53
8	17	21	25	35	39
19	21	48	50	51	56
16	17	20	22	24	44
6	10	21	28	37	55
1	8	14	31	32	38
3	11	17	33	42	55
10	12	18	42	43	48
2	12	23	33	46	55
10	13	22	42	43	49
2	16	30	33	47	48
5	12	13	37	47	56
6	10	12	29	38	50
13	14	16	23	25	49
2	13	14	19	42	51
3	9	11	30	41	47
9	17	21	35	43	52
5	38	39	42	50	53
13	16	18	43	46	49
9	13	26	35	42	53
17	18	25	27	38	48
15	16	17	21	31	39
5	13	25	26	41	46
3	11	18	34	42	43
2	27	29	33	44	48
4	9	19	20	36	52
3	6	13	32	35	54
13	20	28	40	48	50
12	24	28	30	44	46
8	11	12	21	37	39
25	35	46	49	50	56
1	9	11	27	43	55
3	14	15	19	47	48
9	13	19	25	40	51
9	13	36	37	51	55
16	26	44	46	52	56
10	19	26	45	50	51
29	33	34	41	52	54
5	16	25	35	42	47
7	20	21	35	45	47
6	19	21	25	30	47
2	23	43	46	49	52
1	5	8	28	40	50
9	21	22	24	37	38
9	15	16	39	41	48
13	16	20	25	28	38
4	19	23	24	30	39
8	17	22	36	39	41
2	25	42	44	47	49
10	14	41	42	47	55
13	14	19	36	37	47
13	14	23	24	34	53
7	12	26	27	40	44
14	19	48	51	52	55
10	19	32	34	44	53
6	15	38	40	52	56
3	19	37	46	51	53
3	12	16	23	47	51
1	2	28	34	46	51
6	29	44	46	47	51
8	23	27	32	38	46
1	8	9	12	28	36
2	10	14	29	41	49
11	12	13	14	17	46
4	17	35	44	46	47
10	39	42	45	50	56
14	25	26	27	49	52
7	8	18	27	33	52
1	3	4	33	43	55
9	14	25	35	45	52
25	36	45	47	49	52
7	18	19	31	41	52
1	12	21	22	37	52
8	16	19	27	31	43
7	8	15	20	28	40
1	2	9	37	38	45
4	12	20	24	26	30
7	19	33	37	38	50
1	13	18	37	39	55
7	15	19	26	46	49
15	16	27	28	36	52
12	14	26	27	30	49
2	6	29	38	47	54
2	4	13	17	26	29
5	7	25	34	41	46
5	8	18	30	32	33
4	12	16	18	19	55
3	15	17	23	38	49
8	19	24	30	33	47
4	8	9	10	34	41
14	16	25	29	51	54
1	6	20	21	26	41
15	17	31	40	45	49
11	16	34	38	48	50
10	15	23	33	44	53
24	29	31	42	43	55
10	36	46	47	51	53
6	10	14	22	32	54
1	4	21	33	39	53
1	3	18	21	25	29
6	11	14	24	32	44
4	36	38	43	45	55
8	15	28	30	31	45
2	8	14	16	19	22
8	14	37	39	41	49
5	8	11	12	48	56
4	17	34	47	48	51
4	7	15	19	43	52
14	19	21	30	46	52
5	14	20	29	34	54
3	5	22	34	40	47
10	13	16	27	29	32
11	19	25	44	50	53
3	4	12	13	19	28
7	29	33	37	52	55
26	29	34	35	39	50
12	21	31	35	46	55
3	23	26	41	47	50
10	11	12	29	47	50
15	16	25	29	47	52
3	27	33	34	36	42
16	19	22	24	29	51
3	8	12	17	23	32
2	13	27	33	35	36
8	12	15	17	43	50
9	13	24	32	39	55
5	20	22	25	42	56
9	13	17	25	37	43
5	19	23	27	36	51
10	13	25	35	37	41
12	18	45	49	50	53
24	35	37	47	54	55
2	6	13	35	43	52
12	21	22	26	41	50
30	32	33	40	41	52
9	17	28	36	45	51
23	27	29	32	37	48
7	9	10	38	41	56
3	23	25	26	33	34
5	15	21	28	43	50
7	17	32	33	34	51
8	18	24	31	39	43
6	10	12	35	39	53
2	9	13	37	46	52
22	26	43	49	53	55
5	6	19	38	42	44
1	3	27	37	44	52
24	28	35	40	42	50
9	13	34	46	54	56
4	6	13	20	21	47
2	3	32	40	43	47
19	27	29	35	37	44
11	28	29	31	49	54
8	16	24	42	46	50
6	27	37	41	50	53
9	37	38	42	50	56
1	5	10	13	31	54
10	19	20	23	31	44
15	17	38	41	46	54
4	9	27	31	33	40
9	10	24	32	35	55
7	8	26	27	53	56
17	18	19	24	37	53
10	17	21	50	54	56
6	24	31	36	43	51
2	13	19	37	38	47
1	4	19	25	32	50
15	18	31	34	41	47
16	32	33	36	43	45
5	10	13	26	29	41
7	14	15	35	39	51
35	36	39	41	42	50
3	7	28	29	43	51
1	6	11	13	18	43
4	13	28	42	46	49
13	15	27	32	36	46
8	17	29	37	45	46
21	22	31	36	37	43
16	18	24	32	33	42
3	11	12	18	29	39
12	16	19	24	32	50
22	23	24	34	38	46
1	2	3	6	32	39
2	3	28	32	36	42
15	28	39	40	43	46
10	11	14	17	22	51
1	3	8	11	22	40
5	11	17	23	30	36
26	28	29	32	45	49
4	6	19	20	30	37
4	19	25	39	42	46
12	16	21	31	39	45
3	8	17	27	33	36
16	21	27	29	36	49
2	22	29	33	34	36
3	5	12	33	37	45
11	17	24	38	46	50
2	11	22	28	41	48
7	8	29	42	47	48
5	9	13	28	34	39
1	4	7	29	31	49
5	10	18	30	32	47
14	16	21	31	42	46
15	22	24	32	33	44
1	14	29	42	44	45
3	13	16	17	47	50
6	7	24	32	39	47
4	13	19	26	31	37
1	10	13	22	34	44
1	7	19	27	36	45
2	3	16	27	29	39
9	20	33	39	41	48
5	6	13	18	27	48
1	2	8	17	29	48
4	7	32	35	36	43
6	8	26	37	39	46
4	5	11	26	27	48
11	23	26	35	39	41
13	20	22	28	37	38
1	32	36	38	45	47
7	19	26	29	32	49
3	6	23	32	50	51
2	18	28	35	39	45
4	6	31	32	47	51
23	33	36	38	47	51
8	11	18	25	31	51
19	20	22	28	48	49
6	14	15	21	29	46
7	8	19	20	36	40
2	30	38	39	40	49
6	11	19	27	30	43
11	15	34	38	40	44
4	7	14	25	27	33
2	16	20	25	33	50
7	24	26	38	41	47
20	22	32	45	46	48
7	19	20	36	38	41
1	9	24	25	34	49
13	15	18	25	35	45
11	14	27	42	48	49
11	15	31	39	44	46
1	3	4	8	35	47
1	11	17	43	48	51
2	5	42	45	46	48
16	18	30	31	38	44
6	20	28	30	40	41
11	12	32	38	41	44
3	7	19	20	26	43
6	8	10	17	20	31
3	4	8	13	45	49
10	19	44	46	49	50
3	11	35	39	44	51
4	5	11	19	44	50
5	6	29	42	47	50
2	4	5	22	25	46
7	8	9	18	30	43
4	14	20	22	31	51
1	6	15	18	19	30
11	12	19	38	40	46
5	12	14	32	33	45
9	17	25	29	38	47
9	19	21	22	47	48
3	23	40	41	49	50
2	6	18	32	33	36
2	4	15	29	49	51
1	6	7	34	35	50
1	11	28	35	40	48
8	16	17	18	30	50
8	13	25	28	44	45
16	18	34	41	48	49
4	10	12	24	37	48
8	25	29	31	47	48
12	13	15	24	32	51
11	12	19	34	45	47
5	6	11	33	49	51
12	14	22	39	41	45
6	16	20	28	29	48
3	26	28	34	38	42
9	16	19	29	31	35
2	4	8	32	39	40
13	31	40	43	46	47
15	21	31	33	35	39
3	8	11	18	28	35
10	11	13	45	47	49
13	27	31	36	41	50
1	7	27	41	45	49
4	16	35	40	43	50
1	3	17	31	38	42
1	7	24	28	39	47
2	7	16	32	44	49
1	10	18	32	33	40
4	13	31	35	37	47
28	30	32	33	40	46
19	24	32	36	48	51
8	13	18	30	44	50
2	4	13	20	22	51
7	8	17	23	38	47
1	6	8	20	24	44
4	5	21	22	29	49
12	18	22	29	30	38
11	16	19	22	25	47
24	26	35	42	47	51
12	30	34	41	49	50
9	11	22	28	35	47
4	11	13	33	34	47
16	18	20	34	41	50
14	19	20	21	41	45
31	32	35	36	39	41
17	31	32	39	41	47
6	17	23	25	38	40
4	5	14	17	28	45
1	7	12	18	23	46
5	15	22	23	43	49
2	12	19	20	23	50
7	13	17	32	42	49
3	12	13	47	48	50
16	17	18	35	39	49
1	4	8	10	15	50
10	18	21	31	41	48
2	19	29	36	38	49
10	21	27	42	43	48
8	13	36	38	42	44
16	20	33	39	43	44
6	8	26	28	48	50
25	26	29	36	45	51
7	9	22	30	32	43
9	15	18	23	37	41
3	6	11	21	35	36
1	8	17	19	20	31
12	16	19	33	42	43
4	8	9	17	28	48
15	17	23	32	38	39
4	16	23	30	44	51
6	19	26	28	37	41
2	7	14	35	41	50
11	21	22	25	28	35
16	25	34	39	47	50
10	11	20	32	45	50
3	7	27	31	32	42
14	23	30	37	40	46
7	16	18	24	28	39
23	24	28	30	35	50
13	20	21	23	35	46
4	8	18	20	40	45
10	18	30	38	41	44
5	7	17	34	45	49
4	19	32	43	44	47
15	26	31	38	46	48
1	23	34	44	45	47
5	18	21	29	31	51
5	15	33	34	39	40
12	19	25	39	47	49
14	18	19	29	44	48
1	8	10	15	19	21
7	22	32	39	41	50
1	3	4	11	30	31
14	21	33	41	49	50
3	10	15	18	22	40
1	6	13	21	44	50
14	22	28	30	39	44
1	7	19	34	39	47
13	17	27	44	49	51
4	9	24	39	41	49
4	9	14	32	43	48
5	6	11	30	37	50
9	12	26	28	42	50
1	14	19	29	36	42
3	5	12	30	42	44
15	16	20	25	30	48
1	3	4	25	29	41
13	17	23	31	41	48
15	31	32	34	46	50
9	11	15	19	24	46
8	14	19	28	32	40
15	23	27	32	35	48
6	7	13	14	29	43
7	11	20	28	41	46
2	6	12	16	28	36
6	19	27	36	40	44
1	5	22	24	35	45
4	12	15	26	27	40
4	11	14	17	33	39
19	23	31	40	46	47
10	15	17	36	39	41
1	6	33	37	38	45
4	8	23	41	43	46
12	13	22	35	38	40
5	10	16	33	37	42
25	30	31	42	43	47
3	8	12	16	36	44
17	25	29	33	36	46
3	4	22	37	38	40
13	15	20	22	34	42
8	14	18	25	29	36
2	3	12	38	42	44
5	10	14	36	41	43
7	13	15	21	28	34
15	16	17	25	41	42
1	16	26	31	37	45
1	3	4	15	36	39
9	11	12	19	22	44
8	11	15	17	29	43
11	23	30	35	40	42
2	4	19	30	35	46
5	15	21	30	43	46
1	22	25	30	38	42
5	12	13	15	34	36
5	15	30	37	41	47
1	3	7	13	22	29
6	12	13	25	30	41
11	17	19	24	29	39
13	18	20	22	39	43
3	5	20	31	38	43
6	12	24	26	45	47
3	14	20	29	32	41
4	12	26	32	36	47
1	10	15	37	38	47
4	14	15	23	28	36
1	7	18	20	29	31
3	17	19	30	36	39
10	12	15	23	24	36
3	6	10	34	39	47
3	18	25	26	27	42
5	7	9	10	14	25
1	9	25	33	37	42
7	9	12	18	37	41
13	24	29	30	32	38
3	6	10	17	37	41
3	14	21	25	35	37
6	17	20	21	22	44
1	4	20	27	30	39
4	12	20	27	29	43
6	11	31	35	37	41
1	2	5	8	19	27
14	22	23	25	28	31
12	15	22	30	37	40
1	17	23	27	31	41
20	23	25	31	40	45
2	4	16	32	38	42
19	20	22	26	39	45
13	19	20	32	34	37
2	11	28	36	42	45
4	18	28	30	32	34
8	11	16	33	40	45
1	3	6	9	12	16
3	14	20	26	33	47
18	19	25	32	33	36
19	32	35	39	44	45
10	13	20	28	32	38
13	16	19	31	46	47
5	18	21	24	29	46
3	11	18	28	36	42
5	8	11	21	25	44
6	14	33	38	41	42
2	18	27	40	45	46
3	21	22	29	37	45
24	25	27	34	36	43
4	17	24	27	28	47
3	18	21	24	27	39
13	21	25	32	41	47
10	15	20	21	33	46
17	25	31	35	40	46
1	10	12	17	43	45
4	10	14	32	34	38
18	25	26	27	32	35
10	13	26	27	39	43
1	7	9	32	37	45
9	22	26	39	42	45
2	19	21	24	25	46
10	15	21	24	26	46
6	8	12	42	44	47
2	10	15	23	36	42
3	5	11	32	38	45
14	19	24	28	32	40
3	17	20	28	30	39
7	26	28	34	35	42
1	5	7	20	44	47
12	31	32	38	44	45
1	15	20	24	28	33
26	27	30	37	41	44
5	15	17	19	28	47
17	22	30	37	38	44
2	12	13	14	24	36
4	13	23	38	40	47
4	8	22	24	30	47
6	14	19	21	34	43
8	16	23	33	41	43
6	8	14	26	31	42
6	24	25	28	30	40
1	2	9	13	43	46
13	18	23	27	29	32
9	22	24	25	33	42
1	5	27	30	32	37
2	9	13	19	23	37
3	16	31	37	38	47
3	6	12	22	35	37
5	28	31	34	41	42
2	12	15	39	41	47
1	5	18	40	46	47
7	20	21	25	31	41
7	11	27	30	43	45
4	19	29	39	41	42
8	10	13	14	21	29
7	9	13	16	18	40
1	3	9	13	14	30
11	12	22	35	39	40
3	19	24	25	37	40
6	17	30	31	38	41
8	9	15	19	28	45
4	27	32	39	44	47
6	9	10	30	39	44
6	9	22	36	42	46
13	18	28	31	43	47
8	11	19	28	30	47
14	15	17	19	29	39
4	11	17	18	20	36
6	16	30	32	34	35
5	17	21	25	37	43
2	3	14	19	41	45
2	14	18	21	29	45
10	21	27	33	38	39
11	12	16	25	26	43
16	20	24	28	32	44
4	5	21	26	28	34
8	15	17	21	30	31
3	5	12	24	30	42
5	20	24	33	34	45
23	30	33	36	40	43
7	10	15	27	28	31
6	9	14	23	34	39
14	21	24	37	45	47
7	8	18	30	33	39
16	19	20	21	22	44
7	9	13	14	23	35
11	19	24	32	40	44
1	11	14	21	23	35
10	20	28	34	36	44
3	14	21	30	40	41
2	14	18	20	22	34
4	8	16	20	44	47
3	8	16	22	36	43
5	15	16	26	30	34
9	13	19	32	34	47
1	12	14	17	19	47
21	34	36	39	41	43
7	9	31	36	45	46
2	8	18	19	33	46
7	16	27	31	34	35
2	5	9	11	14	21
9	12	19	28	30	42
10	16	23	32	33	39
6	9	23	28	30	35
5	6	7	25	32	40
10	17	30	34	36	40
12	21	22	26	37	47
3	7	30	36	38	45
2	4	18	25	37	43
8	29	32	36	37	39
2	4	14	29	40	42
5	9	12	31	34	44
22	27	32	40	43	46
5	16	25	26	27	29
13	15	17	18	27	40
8	10	14	29	35	46
12	16	21	24	38	46
6	18	21	28	31	32
14	19	24	29	36	40
5	15	17	24	28	31
5	15	16	17	25	42
4	25	26	32	41	45
3	5	23	26	35	36
5	36	37	39	40	47
5	9	24	28	37	45
5	7	8	9	14	27
14	17	22	29	31	47
3	8	26	33	38	45
16	23	24	25	32	37
6	7	20	38	41	47
7	12	25	36	45	46
5	8	10	25	27	39
4	11	12	18	36	47
4	9	12	17	19	36
5	11	18	25	28	47
1	2	11	15	17	31
4	14	16	22	29	33
7	17	33	41	43	44
1	5	8	12	24	43
23	29	42	44	45	47
2	19	24	31	36	42
6	9	38	40	42	43
4	16	22	28	31	36
3	16	35	42	43	44
1	4	10	11	42	44
10	33	34	36	42	46
24	30	31	34	42	45
3	7	8	16	30	44
5	13	19	27	42	47
1	12	19	32	35	40
7	8	9	23	43	47
6	16	31	36	41	46
1	5	17	18	20	47
2	3	9	19	22	41
18	23	36	39	40	47
3	18	30	36	43	47
11	13	14	29	43	44
4	19	24	25	40	44
3	11	29	41	42	44
11	17	18	20	37	45
3	4	8	27	31	33
7	19	24	28	29	41
4	28	32	39	40	45
7	9	16	33	43	45
1	8	24	40	45	47
1	9	21	35	44	45
5	6	17	30	34	41
13	16	26	32	41	43
4	8	14	24	34	47
5	7	8	24	34	42
1	9	22	36	38	43
5	8	16	27	31	33
16	17	21	31	41	46
11	12	17	20	33	45
13	17	23	35	39	46
13	17	27	34	37	46
8	9	21	24	37	38
11	13	26	30	32	42
8	10	12	26	28	39
11	17	22	28	42	46
10	14	18	20	22	27
3	7	13	18	22	34
23	25	32	34	38	44
4	10	27	32	37	41
6	8	24	41	43	45
2	3	11	32	41	47
1	12	22	31	41	45
1	4	14	15	30	33
8	14	15	18	19	45
10	11	30	31	32	44
7	8	18	24	28	40
2	10	19	24	27	31
27	28	29	30	42	46
5	12	15	19	28	38
4	10	14	15	26	27
1	9	23	28	38	47
13	27	32	33	41	46
3	13	24	28	30	46
10	13	18	26	30	39
11	13	33	36	38	39
18	20	27	36	42	44
3	9	17	21	36	43
1	4	12	23	28	29
7	27	35	38	39	42
2	7	14	16	33	42
5	6	24	29	32	35
2	11	20	27	32	36
3	4	6	33	34	37
2	6	12	25	35	39
4	14	17	25	34	38
4	7	27	30	32	33
14	16	20	31	41	45
9	13	15	18	32	33
9	16	35	40	42	44
1	3	17	24	28	33
11	18	22	23	36	47
10	17	20	33	41	42
21	22	33	36	40	44
6	7	19	22	24	41
22	24	25	27	43	44
1	3	9	10	22	38
7	9	29	31	39	42
7	23	24	27	34	39
16	17	30	35	37	39
9	11	14	27	34	47
5	19	20	24	39	47
12	15	29	34	42	47
5	13	20	26	28	40
19	26	27	29	34	43
3	13	17	29	32	37
9	12	28	29	35	39
12	13	17	21	37	39
7	9	12	14	20	27
7	32	34	35	45	46
1	6	10	22	26	33
7	8	31	32	41	42
1	5	11	23	27	32
3	16	21	29	30	35
4	25	28	37	40	41
1	7	14	16	17	22
2	9	28	39	40	42
6	12	17	32	41	47
3	4	18	33	42	44
1	8	25	30	45	46
10	14	19	28	29	34
7	18	26	27	33	43
1	7	10	18	21	28
4	8	14	17	35	44
13	16	28	38	40	43
7	16	22	24	27	33
11	12	24	31	36	39
10	15	22	30	34	40
6	16	26	30	37	43
11	26	27	34	44	46
1	2	5	20	21	23
11	22	24	25	42	43
9	13	14	25	41	47
4	15	18	25	35	39
1	8	9	13	18	32
14	21	23	25	37	43
16	19	20	25	28	40
27	35	38	39	41	42
3	12	16	18	42	44
6	7	18	27	37	41
10	11	22	28	35	41
2	19	36	38	40	44
1	13	14	27	33	44
9	14	17	23	34	36
9	30	31	35	39	44
1	8	9	33	38	39
2	15	26	27	42	44
7	9	10	20	22	40
2	7	11	26	29	41
12	17	21	22	32	36
7	15	20	25	30	38
1	8	16	20	23	38
2	10	11	25	31	33
11	22	25	35	38	42
5	20	36	37	38	43
2	4	11	26	29	30
2	5	12	20	23	27
3	11	12	22	29	40
13	20	28	34	35	39
3	4	20	28	34	35
10	18	24	26	28	39
17	18	31	38	43	44
14	18	25	31	40	41
1	6	9	24	31	43
6	14	25	31	35	42
4	13	14	17	21	35
23	25	32	34	37	43
10	16	29	31	35	36
1	6	15	25	28	32
4	6	16	19	26	32
4	21	24	30	39	41
7	8	25	28	30	44
13	16	24	36	39	41
9	21	25	34	38	42
5	6	7	11	32	33
9	20	22	37	39	41
25	36	37	39	43	44
2	15	26	34	36	41
2	3	17	32	38	42
6	10	14	15	19	40
1	9	19	25	29	42
3	11	15	31	34	42
5	6	9	12	35	37
5	15	16	17	21	22
2	5	17	21	33	40
8	11	21	23	26	40
5	21	29	34	36	42
9	14	20	31	35	38
9	19	20	21	28	43
7	8	17	23	40	43
5	8	13	37	39	44
2	8	9	24	25	34
6	8	11	27	35	38
7	11	26	32	41	42
7	11	19	28	39	40
8	11	17	33	39	43
5	14	23	29	30	38
4	7	33	35	40	42
4	5	6	8	12	24
1	3	13	23	29	40
1	14	17	25	32	40
4	8	25	27	37	38
15	18	25	28	30	44
5	15	21	22	29	34
2	4	11	14	33	38
14	17	18	24	32	42
2	3	8	16	28	31
2	14	16	23	37	39
4	7	14	16	30	37
4	12	14	15	23	43
2	3	8	12	27	31
4	13	14	15	29	40
2	15	34	37	38	39
22	27	32	35	43	44
5	6	18	24	30	35
2	11	14	21	32	44
5	10	20	32	37	39
10	22	30	36	40	44
1	4	11	17	22	33
7	8	9	12	22	37
22	26	32	34	36	43
18	19	30	31	32	43
2	12	13	27	28	40
8	15	19	25	33	36
20	22	32	33	35	44
2	10	14	23	41	43
3	13	14	18	26	42
9	13	14	22	23	40
4	13	17	26	33	39
2	3	10	24	26	36
4	15	16	26	37	38
17	19	22	23	38	41
1	5	13	29	42	44
1	5	14	16	20	33
2	14	21	26	37	43
8	17	19	29	31	43
20	27	28	29	36	41
8	23	27	32	33	44
1	15	20	25	26	33
8	16	18	21	32	43
1	14	16	21	31	35
2	4	18	28	40	42
15	19	23	25	27	34
5	15	16	18	32	33
11	12	14	23	31	43
